lat,lon,name,admin1,admin2,cc,country
42.57952,1.65362,El Tarter,Canillo,,AD,Andorra
42.46372,1.49129,Sant Julia de Loria,Sant Julia de Loria,,AD,Andorra
42.54277,1.73361,Pas de la Casa,Encamp,,AD,Andorra
42.55623,1.53319,Ordino,Ordino,,AD,Andorra
42.50729,1.53414,les Escaldes,Escaldes-Engordany,,AD,Andorra
42.54499,1.51483,la Massana,La Massana,,AD,Andorra
42.53474,1.58014,Encamp,Encamp,,AD,Andorra
42.5676,1.59756,Canillo,Canillo,,AD,Andorra
42.57205,1.48453,Arinsal,La Massana,,AD,Andorra
42.50779,1.52109,Andorra la Vella,Andorra la Vella,,AD,Andorra
25.56473,55.55517,Umm al Qaywayn,Umm al Qaywayn,,AE,United Arab Emirates
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,United Arab Emirates
23.14355,53.7881,Muzayri`,Abu Dhabi,,AE,United Arab Emirates
25.33132,56.34199,Khawr Fakkan,Ash Shariqah,,AE,United Arab Emirates
25.0657,55.17128,Dubai,Dubai,,AE,United Arab Emirates
25.59246,56.26176,Dibba Al-Fujairah,Al Fujayrah,,AE,United Arab Emirates
25.61955,56.27291,Dibba Al-Hisn,Al Fujayrah,,AE,United Arab Emirates
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,United Arab Emirates
24.11028,52.73056,Ar Ruways,Abu Dhabi,,AE,United Arab Emirates
25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,United Arab Emirates
24.19167,55.76056,Al Ain,Abu Dhabi,,AE,United Arab Emirates
25.41111,55.43504,Ajman,Ajman,,AE,United Arab Emirates
25.28812,55.88157,Adh Dhayd,Ash Shariqah,,AE,United Arab Emirates
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,United Arab Emirates
33.54149,69.73446,Zorkot,Khowst,,AF,Afghanistan
34.3436,67.90567,Wuleswali Bihsud,Vardak,,AF,Afghanistan
34.65389,61.19778,Kuhsan,Herat,,AF,Afghanistan
35.3782,64.77457,Lash,Faryab,,AF,Afghanistan
35.94831,66.42132,Tukzar,Sar-e Pol,,AF,Afghanistan
33.32462,68.44068,Miray,Ghazni,,AF,Afghanistan
36.08352,66.84029,Aq Kupruk,Balkh,,AF,Afghanistan
33.43778,69.02774,Zurmat,Paktia,,AF,Afghanistan
36.52947,71.3441,Zaybak,Badakhshan,,AF,Afghanistan
31.9848,65.4736,Ziarat-e Shah Maqsud,Kandahar,,AF,Afghanistan
34.34264,61.74675,Zindah Jan,Herat,,AF,Afghanistan
32.84734,68.44573,Zarghun Shahr,Paktika,,AF,Afghanistan
33.14641,68.79213,Zarah Sharan,Paktika,,AF,Afghanistan
30.95962,61.86037,Zaranj,Nimruz,Zaranj,AF,Afghanistan
32.3726,66.17708,Zamto Kelay,Kandahar,,AF,Afghanistan
37.46572,69.61131,Yangi Qal`ah,Takhar,,AF,Afghanistan
32.93742,68.64622,Yahya Khel,Paktika,,AF,Afghanistan
32.25122,63.85553,Washer,Helmand,,AF,Afghanistan
33.68847,68.40205,Tormay,Ghazni,,AF,Afghanistan
33.97509,63.72868,Tulak,Ghowr,,AF,Afghanistan
33.69032,63.86361,Titan,Ghowr,,AF,Afghanistan
34.59431,61.26895,Tir Pul,Herat,,AF,Afghanistan
33.52118,64.42116,Taywarah,Ghowr,,AF,Afghanistan
36.88168,70.27674,Bazar-e Tashkan,Badakhshan,,AF,Afghanistan
32.62998,65.87806,Tarinkot,Oruzgan,Tarin Kot,AF,Afghanistan
36.73605,69.53451,Taloqan,Takhar,,AF,Afghanistan
35.69941,66.06164,Tagaw-Bay,Sar-e Pol,,AF,Afghanistan
34.85501,69.64917,Tagab,Kapisa,,AF,Afghanistan
32.24139,62.94936,Markaz-e Hukumat-e Sultan-e Bakwah,Farah,,AF,Afghanistan
31.00575,66.40001,Spin Boldak,Kandahar,,AF,Afghanistan
33.20204,69.5152,Sperah,Khowst,,AF,Afghanistan
36.09916,66.20823,Sozmah Qal`ah,Sar-e Pol,,AF,Afghanistan
35.00553,68.85578,Siyahgird,Parvan,,AF,Afghanistan
34.57169,70.58859,Sheywah,Nangarhar,,AF,Afghanistan
33.30294,62.1474,Shindand,Herat,,AF,Afghanistan
33.28744,69.91283,Shaykh Amir Kelay,Khowst,,AF,Afghanistan
35.03975,69.00685,Qashqal,Parvan,,AF,Afghanistan
36.66757,65.7529,Shibirghan,Jowzjan,,AF,Afghanistan
33.42386,69.37684,Shwak,Paktia,,AF,Afghanistan
31.80347,66.32376,Shahr-e Safa,Zabul,,AF,Afghanistan
36.97984,70.73928,Shahran,Badakhshan,,AF,Afghanistan
34.10737,64.3052,Shahrak,Ghowr,,AF,Afghanistan
32.52154,67.41315,`Alaqahdari Shah Joy,Zabul,,AF,Afghanistan
33.69056,69.36881,Wuleswali Sayyid Karam,Paktia,,AF,Afghanistan
34.00037,68.71346,Markaz-e Sayyidabad,Vardak,,AF,Afghanistan
36.13529,65.8297,Sayad,Sar-e Pol,,AF,Afghanistan
35.02298,69.35112,Sidqabad,Kapisa,Mahmud-e Raqi,AF,Afghanistan
32.56521,67.03324,Sayagaz,Zabul,,AF,Afghanistan
33.50998,65.67632,Sar-e Tayghan,Daykundi,,AF,Afghanistan
34.58962,69.76005,Sarobi,Kabul,,AF,Afghanistan
34.79023,71.10962,Sar Kani,Konar,,AF,Afghanistan
32.98333,67.96517,Sarfiraz Kala,Ghazni,,AF,Afghanistan
36.21544,65.93249,Sar-e Pul,Sar-e Pol,,AF,Afghanistan
35.70177,65.23055,Sar Chakan,Faryab,,AF,Afghanistan
32.07275,64.8359,Sangin,Helmand,,AF,Afghanistan
33.1396,67.44046,Sang-e Mashah,Ghazni,,AF,Afghanistan
35.84972,66.43694,Sang-e Charak,Sar-e Pol,,AF,Afghanistan
35.248,63.0044,Sang Atesh,Badghis,,AF,Afghanistan
34.40744,70.63937,Sangar Saray,Nangarhar,,AF,Afghanistan
36.26468,68.01551,Aibak,Samangan,,AF,Afghanistan
35.31999,67.63387,Ru-ye Sang,Bamian,,AF,Afghanistan
30.15,62.6,Rudbar,Nimruz,,AF,Afghanistan
37.12604,69.83045,Rustaq,Takhar,,AF,Afghanistan
34.79951,62.13917,Rabat-e Sangi-ye Pa'in,Herat,,AF,Afghanistan
33.52234,68.6264,Ramak,Ghazni,,AF,Afghanistan
36.91939,65.0649,Qurghan,Faryab,,AF,Afghanistan
34.06183,66.27801,Quchanghi,Daykundi,,AF,Afghanistan
35.68747,64.29318,Sangalak-i-Kaisar,Faryab,,AF,Afghanistan
37.41853,66.04358,Qarqin,Jowzjan,,AF,Afghanistan
34.55402,70.24292,Qarghah'i,Laghman,,AF,Afghanistan
37.03999,66.78891,Qarchi Gak,Balkh,,AF,Afghanistan
37.21959,68.7802,Qarawul,Kunduz,,AF,Afghanistan
34.94023,61.77589,Qarah Bagh,Herat,,AF,Afghanistan
33.19801,68.10798,Qarah Bagh,Ghazni,,AF,Afghanistan
34.98735,63.12891,Qala i Naw,Badghis,,AF,Afghanistan
38.04119,70.47298,Qal`ah-ye Kuf,Badakhshan,,AF,Afghanistan
32.61591,63.66681,Qal`ah-ye Kuhnah,Farah,,AF,Afghanistan
35.54729,65.5676,Qal`ah-ye Shahr,Sar-e Pol,,AF,Afghanistan
32.10575,66.90833,Qalat,Zabul,,AF,Afghanistan
34.64921,70.5914,Qal`ah-ye Shahi,Nangarhar,,AF,Afghanistan
34.8085,63.43003,Qadis,Badghis,,AF,Afghanistan
35.42064,70.92261,Parun,Nurestan,Parun,AF,Afghanistan
35.94458,68.71512,Pul-e Khumri,Wilayat-e Baghlan,,AF,Afghanistan
33.99529,69.02274,Pul-e `Alam,Lowgar,,AF,Afghanistan
35.76664,65.76486,Pasnay,Sar-e Pol,,AF,Afghanistan
31.5572,65.4343,Pashmul,Kandahar,,AF,Afghanistan
33.68956,64.8531,Pasaband,Ghowr,,AF,Afghanistan
34.38795,67.02327,Panjab,Bamian,,AF,Afghanistan
34.58787,68.95091,Paghman,Kabul,,AF,Afghanistan
32.90029,68.79627,Omnah,Paktika,,AF,Afghanistan
34.36972,63.17639,Qaryeh-ye Owbeh,Herat,,AF,Afghanistan
32.92775,66.63253,Uruzgan,Oruzgan,,AF,Afghanistan
32.94111,69.18,Urgun,Paktika,,AF,Afghanistan
38.4435,70.80413,Nusay,Badakhshan,,AF,Afghanistan
34.61341,70.76498,Nurgal,Konar,,AF,Afghanistan
32.40315,64.46959,Now Zad,Helmand,,AF,Afghanistan
33.72178,66.13023,Nili,Daykundi,,AF,Afghanistan
34.73414,66.95292,Nayak,Bamian,,AF,Afghanistan
32.5723,66.77403,Nayak,Zabul,,AF,Afghanistan
35.62398,70.00511,Now Dahanak,Panjshir,,AF,Afghanistan
33.89793,67.95652,Okak,Ghazni,,AF,Afghanistan
35.21995,71.52284,Naray,Konar,,AF,Afghanistan
34.76009,71.04738,Narang,Konar,,AF,Afghanistan
33.18934,69.27179,Nikeh,Paktika,,AF,Afghanistan
36.0649,69.13343,Nahrin,Wilayat-e Baghlan,,AF,Afghanistan
31.64286,64.23982,Hukumat-e Nad `Ali,Helmand,,AF,Afghanistan
32.44565,64.74486,Musa Qal`ah,Helmand,,AF,Afghanistan
35.58408,63.32886,Bala Murghab,Badghis,,AF,Afghanistan
32.82009,67.76934,Muqer,Ghazni,,AF,Afghanistan
34.21422,69.10026,Muhammad Aghah Wuluswali,Lowgar,,AF,Afghanistan
32.17635,66.51271,Mizan `Alaqahdari,Zabul,,AF,Afghanistan
34.74999,69.11899,Mir Bachah Kot,Kabul,,AF,Afghanistan
34.22037,68.31259,Miran,Vardak,,AF,Afghanistan
30.43624,61.8383,Mirabad,Nimruz,,AF,Afghanistan
35.92139,64.78361,Maymana,Faryab,,AF,Afghanistan
33.64916,69.7812,Maidan Khulah,Paktia,,AF,Afghanistan
37.0279,66.12817,Mingajik,Jowzjan,,AF,Afghanistan
34.67139,70.20944,Mehtar Lam,Laghman,,AF,Afghanistan
36.70904,67.11087,Mazar-e Sharif,Balkh,,AF,Afghanistan
38.40856,71.03839,Maymay,Badakhshan,,AF,Afghanistan
33.24001,68.8663,Muta Khan,Paktika,,AF,Afghanistan
36.81665,70.10211,Mashhad,Badakhshan,,AF,Afghanistan
36.99252,66.29654,Mardian,Jowzjan,,AF,Afghanistan
35.28403,70.17017,Mandol,Nurestan,,AF,Afghanistan
34.24494,69.9968,Mama Khel,Nangarhar,,AF,Afghanistan
31.59382,64.37161,Lashkar Gah,Helmand,,AF,Afghanistan
31.71382,61.62272,Lash-e Juwayn,Farah,,AF,Afghanistan
35.48936,66.66409,Larkird,Sar-e Pol,,AF,Afghanistan
34.50141,66.27997,La`l,Ghowr,,AF,Afghanistan
33.29565,61.95221,Kushk,Herat,,AF,Afghanistan
34.10319,70.46073,Kotowal,Nangarhar,,AF,Afghanistan
34.8711,62.54762,Kushk-e Kuhnah,Herat,,AF,Afghanistan
36.02866,70.77258,`Alaqahdari Kiran wa Munjan,Badakhshan,,AF,Afghanistan
36.72895,68.857,Kunduz,Kunduz,,AF,Afghanistan
33.99916,69.21582,Khoshi,Lowgar,,AF,Afghanistan
32.68567,68.23801,Khoshamand,Paktika,,AF,Afghanistan
37.06588,69.42126,Khwajah Ghar,Takhar,,AF,Afghanistan
36.82881,65.62432,Khwajah Du Koh,Jowzjan,,AF,Afghanistan
37.88965,70.21875,Deh Khwahan,Badakhshan,,AF,Afghanistan
33.4948,70.00605,Khulbisat,Khowst,,AF,Afghanistan
31.56267,66.5814,Khugyani,Kandahar,,AF,Afghanistan
33.33951,69.92041,Khost,Khowst,,AF,Afghanistan
36.69736,67.69826,Khulm,Balkh,,AF,Afghanistan
35.17835,67.68758,Khudaydad Khel,Bamian,,AF,Afghanistan
35.58908,68.90093,Khinjan,Wilayat-e Baghlan,,AF,Afghanistan
35.42898,69.73482,Khinj,Panjshir,,AF,Afghanistan
31.52919,62.79055,Khash,Nimruz,,AF,Afghanistan
30.5488,63.7888,Khan Neshin,Helmand,,AF,Afghanistan
36.62587,69.53695,Khanaqah,Takhar,,AF,Afghanistan
37.00108,65.22392,Chahar Bagh,Faryab,,AF,Afghanistan
36.95127,72.318,Khandud,Badakhshan,,AF,Afghanistan
36.86279,66.16656,Khanaqah,Jowzjan,,AF,Afghanistan
36.6825,69.11556,Khanabad,Kunduz,,AF,Afghanistan
37.5275,65.75833,Khamyab,Jowzjan,,AF,Afghanistan
32.8385,67.07377,Khakiran,Zabul,,AF,Afghanistan
34.24088,70.18274,Kazhah,Nangarhar,,AF,Afghanistan
31.62519,65.05511,Kishk-e Nakhud,Kandahar,,AF,Afghanistan
34.48108,62.5863,Karukh,Herat,,AF,Afghanistan
34.9536,70.77897,Kanday,Konar,,AF,Afghanistan
31.61332,65.71013,Kandahar,Kandahar,,AF,Afghanistan
33.83676,68.40233,Kalan Deh,Vardak,,AF,Afghanistan
34.78371,69.15001,Kalakan,Kabul,,AF,Afghanistan
36.77226,69.94489,Kalafgan,Takhar,,AF,Afghanistan
33.20357,65.47311,Kajran,Daykundi,,AF,Afghanistan
34.12819,70.71828,Kai,Nangarhar,,AF,Afghanistan
34.52813,69.17233,Kabul,Kabul,,AF,Afghanistan
36.86477,70.83421,Jurm,Badakhshan,,AF,Afghanistan
35.06361,64.14917,Jawand,Badghis,,AF,Afghanistan
32.76315,68.39722,Jani Khel,Paktika,,AF,Afghanistan
34.4708,68.65438,Jalrez,Vardak,,AF,Afghanistan
34.42647,70.45153,Jalalabad,Nangarhar,,AF,Afghanistan
35.11833,69.23778,Jabal os Saraj,Parvan,,AF,Afghanistan
31.98303,67.33558,Hukumat-e Shinkai,Zabul,,AF,Afghanistan
34.34817,62.19967,Herat,Herat,,AF,Afghanistan
35.10922,69.43341,Haji Khel,Kapisa,,AF,Afghanistan
37.05643,70.40061,Hafiz Moghul,Badakhshan,,AF,Afghanistan
34.28665,70.37247,Khafizan,Nangarhar,,AF,Afghanistan
34.21223,62.21235,Guzarah,Herat,,AF,Afghanistan
34.35822,70.76264,Goshtah,Nangarhar,,AF,Afghanistan
32.50989,68.85598,Gomal Kelay,Paktika,,AF,Afghanistan
32.72692,67.63696,`Alaqahdari Gelan,Ghazni,,AF,Afghanistan
34.3448,61.49321,Ghoriyan,Herat,,AF,Afghanistan
35.73062,63.78264,Ghormach,Badghis,Ghormach,AF,Afghanistan
36.5222,70.79063,Ghurayd Gharame,Badakhshan,,AF,Afghanistan
33.55391,68.42096,Ghazni,Ghazni,,AF,Afghanistan
31.82089,64.57005,Gereshk,Helmand,,AF,Afghanistan
33.59744,69.22592,Gardez,Paktia,,AF,Afghanistan
37.11664,70.58002,Fayzabad,Badakhshan,,AF,Afghanistan
36.82091,66.45921,Faizabad,Jowzjan,,AF,Afghanistan
36.29111,64.86222,Fayzabad,Faryab,,AF,Afghanistan
33.78529,63.24735,Qal`ah-ye Farsi,Herat,,AF,Afghanistan
36.57288,69.85783,Farkhar,Takhar,,AF,Afghanistan
32.37451,62.11638,Farah,Farah,,AF,Afghanistan
34.83268,69.07756,Istalif,Kabul,,AF,Afghanistan
34.66667,61.06667,Kafir Qala,Herat,,AF,Afghanistan
34.30157,62.2465,Injil,Herat,,AF,Afghanistan
37.18897,68.93644,Imam Sahib,Kunduz,,AF,Afghanistan
35.60918,68.68473,Doshi,Wilayat-e Baghlan,,AF,Afghanistan
34.55132,65.79302,Dowlatyar,Ghowr,,AF,Afghanistan
34.9504,70.07102,Dowlat Shah,Laghman,,AF,Afghanistan
36.98821,66.82069,Dowlatabad,Balkh,,AF,Afghanistan
36.43259,64.92071,Dowlatabad,Faryab,,AF,Afghanistan
32.14237,61.4469,Du Qal`ah,Farah,,AF,Afghanistan
35.56277,67.82191,Duab,Samangan,,AF,Afghanistan
32.43205,65.63484,De Narkhel Kelay,Kandahar,,AF,Afghanistan
35.95806,67.27998,Dehi,Samangan,,AF,Afghanistan
35.69031,69.31511,Deh-e Salah,Wilayat-e Baghlan,,AF,Afghanistan
34.74767,69.04784,Deh-e Now,Kabul,,AF,Afghanistan
36.66319,66.99339,Dehdadi,Balkh,,AF,Afghanistan
33.28159,69.58531,Dwah Manday,Khowst,,AF,Afghanistan
37.1539,69.4435,Dasht-e Qal`ah,Takhar,,AF,Afghanistan
33.02978,63.8395,Dasht-e Qal`ah,Farah,,AF,Afghanistan
37.13333,69.16667,Dasht-e Archi,Kunduz,,AF,Afghanistan
35.97744,65.37828,Darzab,Jowzjan,,AF,Afghanistan
31.13231,64.1934,Markaz-e Hukumat-e Darweshan,Helmand,,AF,Afghanistan
37.38414,69.45294,Darqad,Takhar,,AF,Afghanistan
36.86667,70.38333,Darayim,Badakhshan,,AF,Afghanistan
34.99249,71.41935,Dangam,Konar,,AF,Afghanistan
34.79095,69.47504,Dandar,Parvan,,AF,Afghanistan
35.90617,68.48869,Hukumati Dahanah-ye Ghori,Wilayat-e Baghlan,,AF,Afghanistan
34.69246,70.92688,Tsowkey,Konar,,AF,Afghanistan
35.41674,65.98234,Chiras,Sar-e Pol,,AF,Afghanistan
34.34731,63.73966,Chisht-e Sharif,Herat,,AF,Afghanistan
32.01583,65.10721,Chinar,Kandahar,,AF,Afghanistan
36.67818,66.80325,Chimtal,Balkh,,AF,Afghanistan
33.79712,68.93749,Charkh,Lowgar,,AF,Afghanistan
35.01361,69.17139,Charikar,Parvan,,AF,Afghanistan
36.69132,68.79093,Dowr-e Rabat,Kunduz,,AF,Afghanistan
33.83003,69.9192,Tsaperai,Paktia,,AF,Afghanistan
33.80298,69.81671,Tsamkani,Paktia,,AF,Afghanistan
34.34099,69.4377,Chakaray,Kabul,,AF,Afghanistan
36.91112,71.0688,Chakaran,Badakhshan,,AF,Afghanistan
33.55267,68.29828,Chahar Qal`ah,Ghazni,,AF,Afghanistan
34.24475,62.19165,Chahar Burj,Herat,,AF,Afghanistan
37.39773,69.81464,Chah Ab,Takhar,,AF,Afghanistan
34.51952,65.25093,Fayroz Koh,Ghowr,,AF,Afghanistan
34.87706,68.0879,Bulolah,Bamian,,AF,Afghanistan
35.84026,65.2309,Bal Chiragh,Faryab,,AF,Afghanistan
35.39205,68.22317,Bazar-e Talah,Wilayat-e Baghlan,,AF,Afghanistan
34.24749,70.87218,Basawul,Nangarhar,,AF,Afghanistan
36.22242,69.15037,Burkah,Wilayat-e Baghlan,,AF,Afghanistan
35.67283,71.34339,Barg-e Matal,Nurestan,,AF,Afghanistan
33.96744,68.9492,Baraki Barak,Lowgar,,AF,Afghanistan
35.63348,69.26019,Banu,Wilayat-e Baghlan,,AF,Afghanistan
34.82156,67.82734,Bamyan,Bamian,,AF,Afghanistan
36.75635,66.8972,Balkh,Balkh,,AF,Afghanistan
37.00254,70.90664,Baharak,Badakhshan,,AF,Afghanistan
34.49376,69.27427,Bagrami,Kabul,,AF,Afghanistan
36.13068,68.70829,Baghlan,Wilayat-e Baghlan,,AF,Afghanistan
34.17355,69.64573,Hukumati Azrah,Lowgar,,AF,Afghanistan
37.08571,69.47958,Art Khwajah,Takhar,,AF,Afghanistan
31.73506,67.3574,`Alaqahdari Atghar,Zabul,,AF,Afghanistan
35.03333,71.35809,Asmar,Konar,,AF,Afghanistan
36.68333,71.53333,Ashkasham,Badakhshan,,AF,Afghanistan
34.87311,71.14697,Asadabad,Konar,,AF,Afghanistan
36.905,66.18341,Aqchah,Jowzjan,,AF,Afghanistan
36.95293,65.12376,Andkhoy,Faryab,,AF,Afghanistan
35.23251,69.37719,'Unabah,Panjshir,,AF,Afghanistan
32.7587,61.65397,Anar Darah,Farah,,AF,Afghanistan
30.21144,66.04765,Amanzi,Kandahar,,AF,Afghanistan
35.84616,64.53074,`Alaqahdari-ye Almar,Faryab,,AF,Afghanistan
33.4362,70.06711,`Ali Sher `Alaqahdari,Khowst,,AF,Afghanistan
34.83529,70.3593,Wuluswali `Alingar,Laghman,,AF,Afghanistan
33.94253,69.71908,`Ali Khel,Paktia,,AF,Afghanistan
33.05195,68.65,`Alaqahdari Yosuf Khel,Paktika,,AF,Afghanistan
30.43206,63.29802,`Alaqahdari Dishu,Helmand,,AF,Afghanistan
34.8965,69.72049,Alah Say,Kapisa,,AF,Afghanistan
34.20011,70.27806,Pachir wa Agam,Nangarhar,,AF,Afghanistan
36.66172,69.35095,Afaki,Takhar,,AF,Afghanistan
33.64573,62.26959,Adraskan,Herat,,AF,Afghanistan
35.08796,63.0678,Ab-e Kamari,Badghis,,AF,Afghanistan
33.92232,65.93398,Khadir,Daykundi,,AF,Afghanistan
34.95076,69.2287,Ghulam `Ali,Parvan,,AF,Afghanistan
34.8529,69.17062,Qarah Bagh Bazar,Kabul,,AF,Afghanistan
34.78764,69.05878,Zargaran,Kabul,,AF,Afghanistan
34.68474,69.02863,Surkh Bilandi,Kabul,,AF,Afghanistan
34.59972,69.25993,Pul-e Sangi,Kabul,,AF,Afghanistan
35.99474,68.05081,Langar,Samangan,,AF,Afghanistan
35.22156,69.21397,Bagh-e Maidan,Parvan,,AF,Afghanistan
35.05352,69.25654,Ibrahim Khan,Parvan,,AF,Afghanistan
37.21528,67.63972,Qaranghu Toghai,Balkh,,AF,Afghanistan
35.31292,69.51519,Bazarak,Panjshir,,AF,Afghanistan
35.01468,69.59934,Sherwani-ye Bala,Kapisa,,AF,Afghanistan
35.2973,69.68125,Kiraman,Panjshir,,AF,Afghanistan
32.79331,69.0866,`Alaqahdari Sarobi,Paktika,,AF,Afghanistan
33.15806,69.31278,Zerok-Alakadari,Paktika,,AF,Afghanistan
32.28991,61.52194,Kushkak,Farah,,AF,Afghanistan
32.85355,68.44971,Khayr Kot,Paktika,,AF,Afghanistan
33.38278,66.27233,Chowney,Daykundi,,AF,Afghanistan
34.91914,71.09863,Wutahpur,Konar,,AF,Afghanistan
34.96597,71.2746,Karbori,Konar,,AF,Afghanistan
34.41204,70.29634,Sultanpur-e `Ulya,Nangarhar,,AF,Afghanistan
31.66144,65.66098,Babasakhib,Kandahar,,AF,Afghanistan
34.58469,68.95524,Chandal Ba'i,Kabul,,AF,Afghanistan
34.92891,68.46273,Dahan-e Jarf,Parvan,,AF,Afghanistan
34.39561,68.86618,Maydanshakhr,Vardak,,AF,Afghanistan
34.15599,64.78566,Du Lainah,Ghowr,,AF,Afghanistan
36.83006,65.04299,Qaram Qol,Faryab,,AF,Afghanistan
35.61794,69.47134,Pul-e Hisar,Wilayat-e Baghlan,,AF,Afghanistan
36.02634,66.83799,Lab-Sar,Balkh,,AF,Afghanistan
36.61922,69.62805,Taqchah Khanah,Takhar,,AF,Afghanistan
37.52845,70.4482,March,Badakhshan,,AF,Afghanistan
37.59233,70.55814,Ziraki,Badakhshan,,AF,Afghanistan
36.52115,68.89985,Aliabad,Kunduz,,AF,Afghanistan
37.47355,70.61617,Pas Pul,Badakhshan,,AF,Afghanistan
34.39951,69.16705,Qal`ah-ye Na`im,Kabul,,AF,Afghanistan
34.12583,70.70778,Markaz-e Woluswali-ye Achin,Nangarhar,,AF,Afghanistan
34.99015,70.91302,Manogay,Konar,,AF,Afghanistan
32.97704,69.37308,Ster Giyan,Paktika,,AF,Afghanistan
34.26545,67.34516,Cool urhajo,Bamian,,AF,Afghanistan
33.17568,68.73045,Sharan,Paktika,Sharan,AF,Afghanistan
33.67067,69.32983,Salam Khel,Paktia,,AF,Afghanistan
17.11717,-61.84573,Saint John's,Saint John,,AG,Antigua and Barbuda
17.08333,-61.81667,Potters Village,Saint John,,AG,Antigua and Barbuda
17.11667,-61.8,Piggotts,Saint George,,AG,Antigua and Barbuda
17.09682,-61.77046,Parham,Saint Peter,,AG,Antigua and Barbuda
17.03333,-61.78333,Liberta,Saint Paul,,AG,Antigua and Barbuda
17.02741,-61.78136,Falmouth,Saint Paul,,AG,Antigua and Barbuda
17.63333,-61.83333,Codrington,Barbuda,,AG,Antigua and Barbuda
17.06565,-61.87466,Bolands,Saint Mary,,AG,Antigua and Barbuda
17.06671,-61.79303,All Saints,Saint Peter,,AG,Antigua and Barbuda
18.21704,-63.05783,The Valley,,,AI,Anguilla
18.2,-63.03333,The Farrington,,,AI,Anguilla
18.21667,-63.03333,Stoney Ground,,,AI,Anguilla
18.25601,-63.0102,Island Harbour,,,AI,Anguilla
18.2,-63.06667,George Hill,,,AI,Anguilla
39.72833,20.05444,Xarre,Vlore,Rrethi i Sarandes,AL,Albania
39.87556,20.00528,Sarande,Vlore,Rrethi i Sarandes,AL,Albania
39.91028,20.09222,Mesopotam,Vlore,Rrethi i Delvines,AL,Albania
39.73278,20.19528,Markat,Vlore,Rrethi i Sarandes,AL,Albania
39.78917,20.12194,Livadhja,Vlore,Rrethi i Sarandes,AL,Albania
39.65889,20.18139,Konispol,Vlore,Rrethi i Sarandes,AL,Albania
39.90778,20.35833,Kakavije,Gjirokaster,Rrethi i Gjirokastres,AL,Albania
39.90639,20.05833,Finiq,Vlore,Rrethi i Delvines,AL,Albania
39.83611,20.16861,Dhiver,Vlore,Rrethi i Sarandes,AL,Albania
39.95111,20.09778,Delvine,Vlore,Rrethi i Delvines,AL,Albania
39.85861,20.07917,Aliko,Vlore,Rrethi i Sarandes,AL,Albania
40.89139,20.68139,Bucimas,Korce,Rrethi i Pogradecit,AL,Albania
40.67778,20.28694,Zhepe,Berat,Rrethi i Skraparit,AL,Albania
41.50222,20.36056,Zerqan,Diber,Rrethi i Bulqizes,AL,Albania
40.98083,20.28083,Zavaline,Elbasan,Rrethi i Elbasanit,AL,Albania
42.05056,20.5525,Zapod,Kukes,Rrethi i Kukesit,AL,Albania
41.87611,20.32,Zall-Rec,Diber,Rrethi i Dibres,AL,Albania
41.80667,20.33611,Zall-Dardhe,Diber,Rrethi i Dibres,AL,Albania
41.45472,20.02556,Xiber-Murrize,Diber,Rrethi i Matit,AL,Albania
40.79694,20.77694,Vreshtas,Korce,Rrethi i Korces,AL,Albania
40.63306,20.58889,Voskopoje,Korce,Rrethi i Korces,AL,Albania
40.61194,20.69028,Voskop,Korce,Rrethi i Korces,AL,Albania
40.525,20.5825,Vithkuq,Korce,Rrethi i Korces,AL,Albania
40.20472,20.25944,Vithkuq,Gjirokaster,Rrethi i Gjirokastres,AL,Albania
40.62889,20.05389,Vertop,Berat,Rrethi i Beratit,AL,Albania
40.00667,20.00889,Vergo,Vlore,Rrethi i Delvines,AL,Albania
40.50722,20.13472,Vendresha e Vogel,Berat,Rrethi i Skraparit,AL,Albania
40.95472,20.46222,Velcan,Korce,Rrethi i Pogradecit,AL,Albania
41.90833,20.34694,Ujmisht,Kukes,Rrethi i Kukesit,AL,Albania
40.96333,20.63917,Udenisht,Korce,Rrethi i Pogradecit,AL,Albania
40.83417,20.11194,Tunje,Elbasan,Rrethi i Gramshit,AL,Albania
41.02472,20.07833,Tregan,Elbasan,Rrethi i Elbasanit,AL,Albania
41.41111,20.53556,Trebisht-Mucine,Diber,Rrethi i Bulqizes,AL,Albania
40.91333,20.55306,Trebinje,Korce,Rrethi i Pogradecit,AL,Albania
40.37722,20.21333,Topojan,Gjirokaster,,AL,Albania
41.69083,20.42167,Tomin,Diber,Rrethi i Dibres,AL,Albania
40.29583,20.01917,Tepelene,Gjirokaster,Rrethi i Tepelenes,AL,Albania
41.99222,20.34417,Surroj,Kukes,Rrethi i Kukesit,AL,Albania
40.88472,20.09944,Sult,Elbasan,Rrethi i Gramshit,AL,Albania
40.37528,20.15472,Suke,Gjirokaster,Rrethi i Permetit,AL,Albania
41.57694,20.05139,Suc,Diber,Rrethi i Matit,AL,Albania
41.00528,20.42306,Stravaj,Elbasan,Rrethi i Librazhdit,AL,Albania
41.33722,20.47,Stebleve,Elbasan,Rrethi i Librazhdit,AL,Albania
41.80111,20.40833,Sllove,Diber,Rrethi i Dibres,AL,Albania
